Time,Magnitude,Place,Latitude,Longitude,Depth
1994-04-22 08:54:43.890,2.7,"8 km SSW of Soma, Turkey",39.122,27.56,10.0
1994-04-22 08:40:37.220,2.7,"17 km SE of Keles, Turkey",39.817,29.388,10.0
1994-04-22 08:33:03.050,2.7,"9 km SW of Soma, Turkey",39.117,27.547,10.0
1994-04-22 07:55:09.510,2.7,"8 km SW of Soma, Turkey",39.126,27.543,10.0
1994-04-22 00:55:53.790,2.6,"3 km S of ?hsaniye, Turkey",40.664,29.841,10.0
1994-04-21 22:33:36.500,3.0,"23 km S of Bozcaada, Turkey",39.622,26.034,10.0
1994-04-21 18:04:18.250,3.5,"11 km N of Yenifoça, Turkey",38.831,26.809,10.0
1994-04-21 13:39:35.180,2.9,"10 km ENE of ?i?li, Turkey",41.114,29.097,10.0
1994-04-21 12:36:52.190,2.5,"8 km WSW of Soma, Turkey",39.155,27.523,10.0
1994-04-21 11:11:36.970,2.7,"4 km SSW of Soma, Turkey",39.152,27.588,10.0
1994-04-21 10:41:42.460,2.6,"5 km SW of Soma, Turkey",39.155,27.558,10.0
1994-04-21 09:18:14.870,2.8,"4 km WSW of K?rka?aç, Turkey",39.094,27.614,10.0
1994-04-21 07:56:00.020,2.7,Western Turkey,39.139,27.59,10.0
1994-04-21 06:08:51.500,2.7,"7 km NNE of Soma, Turkey",39.248,27.633,10.0
1994-04-20 14:25:38.440,3.7,"62 km SE of Tekirova, Turkey",36.092,31.008,10.0
1994-04-20 13:03:58.690,2.6,"19 km NNW of Tav?anl?, Turkey",39.692,29.374,10.0
1994-04-20 09:25:29.250,2.5,"19 km WSW of Domaniç, Turkey",39.718,29.405,10.0
1994-04-20 09:11:52.860,2.4,"7 km WNW of Soma, Turkey",39.213,27.534,10.0
1994-04-20 09:03:24.610,3.5,"23 km S of Beylikdüzü, Turkey",40.768,28.633,10.0
1994-04-20 07:19:39.950,2.7,"3 km W of K?rka?aç, Turkey",39.112,27.626,10.0
1994-04-20 07:03:35.330,2.8,"4 km N of K?rka?aç, Turkey",39.146,27.668,10.0
1994-04-19 12:57:11.170,2.8,"0 km NW of Pamukova, Turkey",40.511,30.163,10.0
1994-04-19 12:07:19.930,2.8,"11 km NE of Soma, Turkey",39.267,27.696,10.0
1994-04-19 11:31:59.960,2.6,"22 km SSW of Marmara Ere?lisi, Turkey",40.798,27.819,10.0
1994-04-19 11:18:51.920,2.6,"7 km NW of Tav?anl?, Turkey",39.592,29.441,10.0
1994-04-19 09:12:11.450,2.9,"12 km SW of Torbal?, Turkey",38.077,27.262,10.0
1994-04-19 09:01:46.210,2.7,"5 km S of Soma, Turkey",39.133,27.597,10.0
1994-04-19 09:00:28.070,2.7,"14 km NNE of K?n?k, Turkey",39.209,27.441,10.0
1994-04-19 08:54:19.770,2.8,"5 km SW of Soma, Turkey",39.149,27.567,10.0
1994-04-19 08:52:51.690,2.7,"8 km SSW of Soma, Turkey",39.116,27.568,10.0
1994-04-19 08:15:29.810,2.5,"9 km ESE of Orhaneli, Turkey",39.874,29.093,10.0
1994-04-19 08:14:44.730,2.5,"7 km NE of Tav?anl?, Turkey",39.587,29.562,10.0
1994-04-19 08:04:10.590,2.7,"2 km SSW of Soma, Turkey",39.167,27.595,10.0
1994-04-19 07:54:04.010,2.7,"9 km NNW of Tav?anl?, Turkey",39.615,29.447,10.0
1994-04-18 17:31:15.280,3.1,"0 km NNE of Kar?ncal?, Turkey",39.978,28.861,10.0
1994-04-18 15:24:49.230,2.5,"11 km E of Tav?anl?, Turkey",39.525,29.625,10.0
1994-04-18 12:55:57.640,2.8,"14 km ENE of Soma, Turkey",39.249,27.76,10.0
1994-04-18 09:48:25.680,2.7,"2 km SSW of Turgutlu, Turkey",38.478,27.687,10.0
1994-04-18 09:44:27.580,2.8,"14 km SE of Sava?tepe, Turkey",39.275,27.754,10.0
1994-04-18 08:22:22.620,2.7,"9 km SSW of Soma, Turkey",39.109,27.552,10.0
1994-04-18 08:19:53.350,2.7,"6 km SW of Soma, Turkey",39.137,27.566,10.0
1994-04-18 07:55:48.410,2.8,"7 km W of K?rka?aç, Turkey",39.119,27.587,10.0
1994-04-18 07:49:20.490,2.8,"4 km NNW of K?rka?aç, Turkey",39.145,27.651,10.0
1994-04-18 07:04:52.800,2.7,"5 km S of Soma, Turkey",39.135,27.598,10.0
1994-04-17 11:26:17.050,2.7,"6 km SSW of Kestel, Turkey",40.146,29.171,5.0
1994-04-17 09:35:30.890,2.7,"7 km SW of Soma, Turkey",39.129,27.558,10.0
1994-04-17 09:28:32.930,2.6,"11 km N of Tav?anl?, Turkey",39.649,29.503,10.0
1994-04-17 09:02:11.430,2.7,"6 km SSW of Soma, Turkey",39.132,27.574,10.0
1994-04-17 08:56:03.320,2.8,"11 km SW of Soma, Turkey",39.105,27.534,10.0
1994-04-17 08:51:44.340,2.7,"9 km W of K?rka?aç, Turkey",39.101,27.563,10.0
1994-04-17 07:57:23.970,2.6,"6 km SSW of Soma, Turkey",39.127,27.594,10.0
1994-04-17 07:56:14.270,2.7,"10 km WSW of Soma, Turkey",39.145,27.498,10.0
1994-04-17 07:04:37.350,2.7,"5 km W of K?rka?aç, Turkey",39.1,27.603,10.0
1994-04-17 00:36:26.910,3.0,"15 km W of Mudanya, Turkey",40.359,28.696,11.1
1994-04-16 18:27:00.340,2.8,"7 km NW of Manisa, Turkey",38.653,27.352,10.0
1994-04-16 10:37:42.480,2.8,"8 km N of Havran, Turkey",39.63,27.113,10.0
1994-04-16 09:02:27.030,2.8,"4 km NW of K?rka?aç, Turkey",39.138,27.632,10.0
1994-04-16 08:35:35.480,2.7,"5 km SW of Soma, Turkey",39.159,27.559,10.0
1994-04-16 08:33:48.050,2.8,"7 km WNW of K?rka?aç, Turkey",39.12,27.589,10.0
1994-04-16 08:00:06.200,2.8,"6 km SSW of Soma, Turkey",39.132,27.575,10.0
1994-04-16 07:57:58.250,2.6,"7 km SW of Soma, Turkey",39.132,27.556,10.0
1994-04-16 06:50:00.840,2.8,"8 km SW of Soma, Turkey",39.141,27.531,10.0
1994-04-15 23:48:25.310,2.8,"16 km SW of S?nd?rg?, Turkey",39.141,28.041,10.0
1994-04-15 23:46:25.580,2.5,"11 km SW of Kocadere, Turkey",40.557,28.94,10.0
1994-04-15 23:42:55.290,2.9,"10 km NW of Ç?narc?k, Turkey",40.72,29.056,10.0
1994-04-15 21:17:22.480,3.3,"2 km NW of Oinoússes, Greece",38.527,26.204,10.0
1994-04-15 14:25:08.380,2.8,"10 km NNW of Susurluk, Turkey",39.997,28.107,10.0
1994-04-15 14:09:16.370,2.6,"14 km N of Tav?anl?, Turkey",39.675,29.468,10.0
1994-04-15 13:57:38.240,2.7,"14 km NW of Tav?anl?, Turkey",39.642,29.395,10.0
1994-04-15 13:26:11.920,2.8,"8 km ENE of Soma, Turkey",39.229,27.694,10.0
1994-04-15 11:48:14.940,2.8,"4 km SE of Soma, Turkey",39.162,27.651,10.0
1994-04-15 10:59:40.000,2.7,"16 km SW of Domaniç, Turkey",39.704,29.467,10.0
1994-04-15 10:23:50.940,2.7,"4 km WSW of Soma, Turkey",39.166,27.56,10.0
1994-04-15 10:04:02.830,2.5,"11 km SSW of Mudanya, Turkey",40.274,28.839,10.0
1994-04-15 09:55:33.720,2.7,"9 km NNE of Emet, Turkey",39.416,29.308,10.0
1994-04-15 08:42:00.850,2.8,"8 km SSW of Soma, Turkey",39.121,27.556,10.0
1994-04-15 08:28:20.430,2.7,"11 km NNW of Soma, Turkey",39.273,27.544,10.0
1994-04-15 08:20:17.130,2.7,"3 km S of Soma, Turkey",39.155,27.615,10.0
1994-04-15 08:00:05.240,2.6,"11 km E of Tav?anl?, Turkey",39.541,29.632,10.0
1994-04-15 07:44:33.490,2.7,"12 km SSE of Sava?tepe, Turkey",39.278,27.72,10.0
1994-04-15 07:38:02.640,2.7,"8 km W of K?rka?aç, Turkey",39.095,27.572,10.0
1994-04-15 07:35:37.930,2.7,"5 km SW of Soma, Turkey",39.157,27.562,10.0
1994-04-15 06:54:35.480,2.7,"7 km SW of Soma, Turkey",39.138,27.551,10.0
1994-04-14 23:23:45.970,3.0,"9 km SE of S?nd?rg?, Turkey",39.182,28.26,10.0
1994-04-14 12:43:46.090,2.8,"5 km NE of Tavşanlı, Turkey",39.582,29.537,10.0
1994-04-14 11:45:29.860,2.7,"5 km W of K?rka?aç, Turkey",39.116,27.604,10.0
1994-04-14 11:10:50.170,2.7,"10 km SW of Soma, Turkey",39.11,27.543,10.0
1994-04-14 08:39:28.540,2.7,"13 km SSE of Keles, Turkey",39.809,29.307,10.0
1994-04-14 08:11:01.040,2.7,"6 km WSW of Soma, Turkey",39.162,27.54,10.0
1994-04-14 08:09:06.230,2.6,"10 km SSE of Keles, Turkey",39.824,29.274,10.0
1994-04-14 07:37:20.600,2.7,"7 km W of K?rka?aç, Turkey",39.114,27.579,10.0
1994-04-14 07:16:18.790,2.7,"7 km SW of Soma, Turkey",39.148,27.538,10.0
1994-04-14 06:17:34.680,2.8,"38 km NE of Ar?köy, Turkey",41.471,29.332,5.0
1994-04-14 06:10:51.860,2.8,Western Turkey,41.44,29.371,10.0
1994-04-13 14:13:56.360,2.8,"11 km NW of Tav?anl?, Turkey",39.632,29.421,10.0
1994-04-13 12:49:35.200,2.6,"9 km WSW of Soma, Turkey",39.147,27.512,10.0
1994-04-13 12:18:57.400,2.7,"7 km WSW of Kırkağaç, Turkey",39.093,27.596,10.0
1994-04-13 11:50:10.270,2.6,Western Turkey,39.701,29.5,10.0
1994-04-13 08:39:09.710,2.7,"5 km SW of K?rka?aç, Turkey",39.068,27.624,10.0
1994-04-13 08:16:29.440,2.8,"1 km SSW of ?hsaniye, Turkey",40.674,29.827,10.0
1994-04-13 08:14:07.810,2.8,"2 km S of ?hsaniye, Turkey",40.672,29.834,10.0
1994-04-13 07:19:45.130,2.7,"5 km SW of Soma, Turkey",39.147,27.576,10.0
1994-04-13 07:13:25.550,2.7,"5 km WNW of K?rka?aç, Turkey",39.131,27.608,10.0
1994-04-13 06:53:56.430,2.7,"8 km ESE of K?rka?aç, Turkey",39.066,27.755,10.0
1994-04-13 06:18:41.930,3.1,"13 km NNW of Manisa, Turkey",38.73,27.382,10.0
1994-04-13 00:04:28.460,2.5,"0 km WSW of ?hsaniye, Turkey",40.689,29.825,10.0
1994-04-12 22:39:32.670,3.2,"12 km NNE of Oinoússes, Greece",38.611,26.285,10.0
1994-04-12 22:15:00.090,3.3,"14 km NE of Honaz, Turkey",37.861,29.372,10.0
1994-04-12 21:42:27.210,3.2,"18 km E of Pamukkale, Turkey",37.923,29.324,10.0
1994-04-12 21:02:30.220,3.4,"11 km N of Honaz, Turkey",37.86,29.293,10.0
1994-04-12 19:59:31.140,3.5,"17 km E of Pamukkale, Turkey",37.928,29.32,10.0
1994-04-12 19:21:23.610,3.3,"15 km E of Pamukkale, Turkey",37.933,29.291,5.0
1994-04-12 13:10:47.580,2.6,"12 km NNW of Tav?anl?, Turkey",39.64,29.417,10.0
1994-04-12 11:51:38.850,2.7,"8 km WSW of Soma, Turkey",39.147,27.529,10.0
1994-04-12 09:30:56.940,2.8,Western Turkey,39.267,27.719,10.0
1994-04-12 09:03:50.280,2.6,"7 km W of K?rka?aç, Turkey",39.11,27.579,10.0
1994-04-12 07:50:47.500,2.7,"6 km W of Soma, Turkey",39.179,27.538,10.0
1994-04-12 07:29:26.740,2.7,"10 km ENE of K?n?k, Turkey",39.117,27.496,10.0
1994-04-12 07:02:17.100,2.7,"7 km SSW of Soma, Turkey",39.125,27.569,10.0
1994-04-12 04:01:39.290,2.7,"4 km WNW of Ula?l?, Turkey",40.725,29.65,10.0
1994-04-11 20:28:56.300,2.8,"2 km N of Bal?kesir, Turkey",39.672,27.882,10.0
1994-04-11 18:12:29.290,3.1,"8 km W of Ayval?k, Turkey",39.331,26.591,10.0
1994-04-11 09:20:04.360,2.9,"7 km W of K?rka?aç, Turkey",39.108,27.577,10.0
1994-04-11 09:00:58.970,2.8,"8 km W of K?rka?aç, Turkey",39.117,27.577,10.0
1994-04-11 08:27:47.570,2.6,"21 km ESE of Tav?anl?, Turkey",39.438,29.711,10.0
1994-04-11 07:48:49.770,2.6,"9 km SW of Soma, Turkey",39.135,27.526,10.0
1994-04-11 07:44:12.400,2.7,"9 km WSW of Soma, Turkey",39.16,27.503,10.0
1994-04-10 14:21:17.150,2.7,"1 km NNE of Osmaneli, Turkey",40.373,30.02,10.0
1994-04-10 12:21:55.770,2.9,"7 km W of K?rka?aç, Turkey",39.116,27.579,10.0
1994-04-10 11:47:31.400,2.9,"2 km SW of Soma, Turkey",39.167,27.593,5.0
1994-04-10 09:17:08.170,2.7,"7 km SW of Soma, Turkey",39.133,27.563,10.0
1994-04-10 08:52:06.760,2.7,"9 km SW of Soma, Turkey",39.122,27.536,10.0
1994-04-10 08:49:35.490,2.8,"7 km WSW of Soma, Turkey",39.158,27.531,10.0
1994-04-10 08:37:16.750,2.8,"6 km SSW of Soma, Turkey",39.132,27.574,10.0
1994-04-10 07:27:17.740,2.7,"8 km NNE of K?n?k, Turkey",39.156,27.437,5.0
1994-04-10 07:23:42.300,2.7,"8 km WSW of Soma, Turkey",39.149,27.526,10.0
1994-04-09 12:02:05.310,3.2,"16 km NNW of Çan, Turkey",40.174,27.01,10.0
1994-04-09 11:21:54.840,2.7,"5 km SW of Soma, Turkey",39.155,27.559,10.0
1994-04-09 11:01:47.580,2.7,"3 km NNW of Çatalca, Turkey",41.172,28.45,10.0
1994-04-09 10:25:11.180,2.8,"7 km N of Geyve, Turkey",40.578,30.296,5.0
1994-04-09 08:40:09.980,3.2,"10 km WNW of Foça, Turkey",38.709,26.647,10.0
1994-04-09 08:13:20.750,2.7,"9 km W of K?rka?aç, Turkey",39.108,27.565,10.0
1994-04-09 08:11:16.810,2.6,"4 km ESE of Sava?tepe, Turkey",39.362,27.705,10.0
1994-04-09 08:07:19.100,2.7,"5 km SW of Soma, Turkey",39.15,27.568,10.0
1994-04-09 07:29:00.100,2.8,"4 km NW of K?rka?aç, Turkey",39.135,27.63,10.0
1994-04-09 07:17:03.750,2.7,"5 km WNW of K?rka?aç, Turkey",39.117,27.605,10.0
1994-04-09 00:26:03.140,3.2,"12 km N of Uluborlu, Turkey",38.186,30.428,5.0
1994-04-08 15:25:56.880,2.5,"2 km S of Tav?anl?, Turkey",40.795,29.512,10.0
1994-04-08 11:18:01.330,2.6,"16 km SW of Mudanya, Turkey",40.256,28.758,10.0
1994-04-08 09:34:25.220,2.6,"4 km ENE of Kar?ncal?, Turkey",39.98,28.913,10.0
1994-04-08 08:40:39.400,2.6,"7 km E of Kar?ncal?, Turkey",39.962,28.941,10.0
1994-04-08 06:56:42.840,2.9,"8 km W of ?hsaniye, Turkey",39.035,30.314,10.0
1994-04-07 23:28:54.980,2.7,"10 km SSW of Kocadere, Turkey",40.548,28.964,10.0
1994-04-07 22:17:54.350,2.7,"14 km W of Bursa, Turkey",40.195,28.889,10.0
1994-04-07 16:08:00.960,3.1,"8 km WNW of Emet, Turkey",39.363,29.164,10.0
1994-04-07 11:56:18.360,2.5,"9 km SSW of Soma, Turkey",39.109,27.556,10.0
1994-04-07 11:49:08.400,2.8,"12 km NE of Soma, Turkey",39.272,27.705,10.0
1994-04-07 08:30:19.460,2.7,"5 km SSW of Soma, Turkey",39.141,27.587,10.0
1994-04-07 06:21:06.230,2.8,"5 km SSE of Çandarl?, Turkey",38.892,26.96,10.0
1994-04-07 06:04:14.100,2.6,"31 km ENE of Band?rma, Turkey",40.497,28.294,10.0
1994-04-07 00:21:33.670,3.8,"7 km WSW of Saruhanl?, Turkey",38.72,27.487,10.0
1994-04-06 19:14:26.150,3.9,"11 km NE of Simav, Turkey",39.155,29.081,11.2
1994-04-06 15:33:08.190,4.0,"10 km E of Manyas, Turkey",40.064,28.091,10.0
1994-04-06 13:11:55.600,2.8,"2 km NW of K?rka?aç, Turkey",39.123,27.643,10.0
1994-04-06 12:56:23.010,2.6,"7 km WSW of Soma, Turkey",39.149,27.532,10.0
1994-04-06 11:05:27.750,3.2,"5 km NNW of Merkezefendi, Turkey",37.853,29.022,10.0
1994-04-06 10:43:05.390,2.7,"2 km ENE of ?hsaniye, Turkey",40.7,29.863,10.0
1994-04-06 07:28:33.790,2.6,"6 km W of K?rka?aç, Turkey",39.095,27.594,10.0
1994-04-05 18:34:19.670,2.7,"16 km WSW of Emet, Turkey",39.285,29.081,10.0
1994-04-05 18:08:19.700,2.7,"22 km W of Emet, Turkey",39.305,29.008,5.0
1994-04-05 14:47:44.860,2.7,"11 km SSW of Domaniç, Turkey",39.709,29.547,10.0
1994-04-05 14:45:56.640,2.6,"15 km NE of Tav?anl?, Turkey",39.652,29.615,10.0
1994-04-05 14:44:13.650,2.7,"13 km SSW of Domaniç, Turkey",39.691,29.555,10.0
1994-04-05 14:25:28.610,2.7,"12 km SSW of Domaniç, Turkey",39.697,29.559,10.0
1994-04-05 12:01:54.600,2.7,"8 km WSW of K?rka?aç, Turkey",39.091,27.575,10.0
1994-04-05 10:16:48.210,2.6,"11 km ENE of Tav?anl?, Turkey",39.591,29.613,10.0
1994-04-05 10:14:28.360,2.6,"13 km WSW of Domaniç, Turkey",39.747,29.465,10.0
1994-04-05 08:31:13.470,2.7,"7 km W of K?rka?aç, Turkey",39.106,27.58,10.0
1994-04-05 07:56:08.790,2.7,"9 km SSW of Soma, Turkey",39.112,27.557,10.0
1994-04-05 07:47:14.890,2.7,"9 km SW of Soma, Turkey",39.115,27.539,10.0
1994-04-05 07:12:07.470,2.6,"4 km NE of Band?rma, Turkey",40.381,28.005,5.0
1994-04-05 07:04:57.810,2.8,"13 km ENE of Soma, Turkey",39.249,27.744,10.0
1994-04-05 07:02:19.490,2.8,"5 km SW of Soma, Turkey",39.151,27.56,10.0
1994-04-05 05:38:55.910,2.7,"22 km W of Marmara, Turkey",40.609,27.288,10.0
1994-04-05 02:45:08.170,2.8,"3 km ESE of Bigadiç, Turkey",39.383,28.172,10.0
1994-04-04 21:47:48.780,2.8,"15 km WSW of Yenice, Turkey",39.709,28.734,10.0
1994-04-04 16:32:46.700,2.9,"9 km ESE of ?hsaniye, Turkey",38.984,30.509,5.0
1994-04-04 12:56:28.680,2.8,"6 km WNW of K?rka?aç, Turkey",39.122,27.591,10.0
1994-04-04 12:28:32.770,2.8,"14 km N of Çan, Turkey",40.165,27.055,5.0
1994-04-04 12:18:37.460,2.8,"5 km WSW of K?rka?aç, Turkey",39.085,27.607,10.0
1994-04-04 11:12:33.740,2.7,"8 km NNE of K?n?k, Turkey",39.162,27.419,10.0
1994-04-04 11:02:40.690,2.8,"11 km NE of Soma, Turkey",39.244,27.719,10.0
1994-04-04 10:15:35.060,2.7,"14 km NNW of Tav?anl?, Turkey",39.658,29.41,10.0
1994-04-04 10:09:07.800,2.6,"12 km SSW of Domaniç, Turkey",39.701,29.542,10.0
1994-04-04 09:22:49.510,2.6,"21 km WNW of Tav?anl?, Turkey",39.621,29.269,10.0
1994-04-04 09:05:13.780,2.6,"6 km SW of Soma, Turkey",39.141,27.555,10.0
1994-04-04 08:33:51.330,2.8,"6 km S of Soma, Turkey",39.131,27.6,5.0
1994-04-04 08:24:36.920,2.7,"7 km W of K?rka?aç, Turkey",39.098,27.586,10.0
1994-04-04 07:29:14.240,2.8,"8 km SW of Soma, Turkey",39.126,27.555,10.0
1994-04-04 07:07:14.090,2.7,"5 km W of K?rka?aç, Turkey",39.097,27.605,10.0
1994-04-04 04:18:37.470,3.2,"18 km NNE of Honaz, Turkey",37.914,29.355,10.0
1994-04-04 04:16:54.850,,"3 km SSE of Kemalpa?a, Turkey",38.393,27.43,10.0
1994-04-04 03:11:59.840,3.1,"13 km E of Pamukkale, Turkey",37.935,29.273,10.0
1994-04-04 03:05:26.660,2.8,"8 km NE of Kestel, Turkey",40.25,29.287,10.0
1994-04-03 21:58:08.700,3.0,"7 km ESE of Menderes, Turkey",38.214,27.212,10.0
1994-04-03 14:53:25.290,2.8,"14 km N of Tav?anl?, Turkey",39.677,29.487,10.0
1994-04-03 12:03:06.920,2.7,"3 km ESE of K?rka?aç, Turkey",39.094,27.702,10.0
1994-04-03 11:40:27.770,2.6,"4 km WSW of K?rka?aç, Turkey",39.096,27.62,10.0
1994-04-03 08:55:41.270,2.8,"3 km NW of K?rka?aç, Turkey",39.13,27.646,10.0
1994-04-03 08:13:54.690,2.7,"6 km WSW of K?rka?aç, Turkey",39.089,27.601,10.0
1994-04-03 08:08:51.450,2.7,"9 km SSW of Soma, Turkey",39.113,27.559,10.0
1994-04-03 07:47:14.700,2.6,"12 km N of Tav?anl?, Turkey",39.656,29.489,10.0
1994-04-03 07:17:14.390,2.7,"7 km N of K?n?k, Turkey",39.159,27.381,10.0
1994-04-02 21:24:49.430,2.8,"7 km NE of Geyikli, Turkey",39.861,26.257,10.0
1994-04-02 18:59:21.400,2.9,"10 km NE of Ac?payam, Turkey",37.477,29.442,10.0
1994-04-02 14:52:33.240,2.7,"12 km N of Tav?anl?, Turkey",39.658,29.492,10.0
1994-04-02 14:50:53.620,2.8,"11 km NNW of Tav?anl?, Turkey",39.636,29.449,10.0
1994-04-02 14:28:44.430,2.6,"11 km WSW of Domaniç, Turkey",39.758,29.49,10.0
1994-04-02 13:45:15.840,2.6,"16 km NNW of Tav?anl?, Turkey",39.684,29.443,10.0
1994-04-02 12:18:18.160,2.6,"10 km WSW of Soma, Turkey",39.141,27.498,10.0
1994-04-02 11:46:23.210,2.7,"5 km NNW of Durusu, Turkey",41.351,28.659,5.0
1994-04-02 10:58:51.090,2.7,"3 km WSW of K?rka?aç, Turkey",39.098,27.632,10.0
1994-04-02 08:46:46.960,2.7,"13 km SW of Domaniç, Turkey",39.728,29.483,10.0
1994-04-02 08:34:52.690,2.6,"19 km SSE of Keles, Turkey",39.753,29.327,10.0
1994-04-02 08:26:32.360,2.9,"15 km ENE of Soma, Turkey",39.234,27.783,10.0
1994-04-02 08:23:25.900,2.8,"2 km W of K?rka?aç, Turkey",39.108,27.641,10.0
1994-04-02 08:00:15.530,2.7,"9 km W of K?rka?aç, Turkey",39.101,27.562,10.0
1994-04-02 07:30:59.890,2.8,"9 km WSW of K?rka?aç, Turkey",39.088,27.567,10.0
1994-04-02 06:54:35.560,2.8,"6 km SW of K?rka?aç, Turkey",39.074,27.609,10.0
1994-04-02 02:36:35.090,3.0,"20 km NE of Akhisar, Turkey",39.06,27.995,10.0
1994-04-01 20:52:45.980,3.0,"4 km NNW of Akhisar, Turkey",38.958,27.826,10.0
1994-04-01 20:25:36.360,2.8,"7 km NE of Akhisar, Turkey",38.956,27.909,10.0
1994-04-01 19:11:39.310,3.3,"11 km ESE of Behram, Turkey",39.463,26.46,5.0
1994-04-01 15:09:25.520,2.8,"6 km W of K?rka?aç, Turkey",39.109,27.599,10.0
1994-04-01 14:50:31.250,2.8,"14 km N of Tav?anl?, Turkey",39.671,29.489,10.0
1994-04-01 10:15:51.990,2.7,"2 km ESE of Emet, Turkey",39.334,29.283,10.0
1994-04-01 09:51:55.580,2.7,"6 km WSW of K?rka?aç, Turkey",39.076,27.602,10.0
1994-04-01 09:22:45.750,2.7,"1 km ESE of K?rka?aç, Turkey",39.101,27.691,10.0
1994-04-01 09:17:23.690,2.7,"11 km NNE of Soma, Turkey",39.269,27.681,10.0
1994-04-01 09:07:13.700,2.7,"8 km SW of K?rka?aç, Turkey",39.056,27.597,10.0
1994-04-01 08:11:51.110,2.7,"7 km W of K?rka?aç, Turkey",39.116,27.582,10.0
1994-04-01 08:07:03.680,2.6,"6 km SW of Soma, Turkey",39.143,27.555,10.0
1994-04-01 07:56:30.470,2.6,"13 km NNW of Tav?anl?, Turkey",39.651,29.431,10.0
1994-04-01 07:15:57.390,2.8,"5 km SW of K?rka?aç, Turkey",39.081,27.621,10.0
1994-04-01 04:59:40.350,2.8,"3 km SE of Akhisar, Turkey",38.902,27.868,10.0
1994-04-01 04:58:02.020,2.8,"8 km NNW of Akhisar, Turkey",38.99,27.819,5.0
1994-04-01 04:57:18.090,3.1,"4 km N of Akhisar, Turkey",38.962,27.833,5.0
1994-04-01 04:50:20.400,2.7,"5 km N of Akhisar, Turkey",38.966,27.836,5.0
1994-03-31 23:39:24.160,2.7,"7 km NNW of Akhisar, Turkey",38.977,27.799,10.0
1994-03-31 22:57:53.020,2.7,"4 km ENE of Akhisar, Turkey",38.933,27.886,10.0
1994-03-31 22:54:19.950,3.6,"7 km NE of Akhisar, Turkey",38.969,27.895,10.0
1994-03-31 19:57:33.730,2.9,"3 km N of Akhisar, Turkey",38.953,27.847,5.0
1994-03-31 19:18:52.100,2.7,"5 km NE of Akhisar, Turkey",38.948,27.896,10.0
1994-03-31 17:45:46.880,2.9,"12 km NW of Kar?ncal?, Turkey",40.04,28.746,5.0
1994-03-31 17:23:29.560,3.0,"13 km NW of Kar?ncal?, Turkey",40.051,28.743,5.0
1994-03-31 15:32:37.000,2.5,"0 km S of Kestel, Turkey",40.19,29.213,10.0
1994-03-31 14:06:21.750,2.7,"15 km N of Tav?anl?, Turkey",39.681,29.493,10.0
1994-03-31 13:26:05.510,2.6,"4 km NW of Tav?anl?, Turkey",39.573,29.465,10.0
1994-03-31 12:27:16.640,2.6,"15 km N of Tav?anl?, Turkey",39.683,29.505,10.0
1994-03-31 11:50:46.060,2.8,"13 km ENE of Soma, Turkey",39.228,27.75,10.0
1994-03-31 11:39:20.380,2.7,"4 km S of Soma, Turkey",39.147,27.602,10.0
1994-03-31 10:52:46.870,2.7,"14 km NNW of Kütahya, Turkey",39.544,29.93,10.0
1994-03-31 09:08:22.150,2.7,"8 km SSW of Soma, Turkey",39.118,27.553,10.0
1994-03-31 08:56:21.990,2.7,"3 km WNW of Kur?unlu, Turkey",40.048,29.62,10.0
1994-03-30 23:52:41.910,3.1,"16 km NE of Akhisar, Turkey",39.036,27.954,10.0
1994-03-30 19:46:35.370,3.1,"2 km SE of Pétra, Greece",39.311,26.192,10.0
1994-03-30 15:06:17.850,2.6,"14 km NNW of Tav?anl?, Turkey",39.673,29.462,10.0
1994-03-30 12:00:35.720,2.9,"7 km NNW of Selçuk, Turkey",38.011,27.339,10.0
1994-03-30 10:31:25.210,2.9,"21 km NNE of Akhisar, Turkey",39.084,27.975,10.0
1994-03-30 08:27:12.850,3.5,"7 km SW of Ahmetli, Turkey",38.472,27.886,10.0
1994-03-30 06:59:59.040,2.7,"7 km NW of Soma, Turkey",39.229,27.541,5.0
1994-03-30 01:28:52.700,3.0,"13 km N of Karaburun, Turkey",38.757,26.531,10.0
1994-03-30 00:25:51.830,2.8,"9 km E of Zeytinliova, Turkey",38.998,27.787,5.0
1994-03-29 18:02:41.760,2.8,"7 km NNW of Manisa, Turkey",38.674,27.392,10.0
1994-03-29 14:27:59.930,2.6,"16 km SW of Domaniç, Turkey",39.712,29.459,10.0
1994-03-29 11:39:03.630,3.2,"15 km W of Bucak, Turkey",37.478,30.424,10.0
1994-03-29 07:45:14.020,2.7,"2 km WNW of K?rka?aç, Turkey",39.112,27.645,10.0
1994-03-28 22:52:46.630,2.7,"16 km NNE of Bigadiç, Turkey",39.527,28.207,10.0
1994-03-28 21:38:57.610,2.9,Near the coast of western Turkey,39.538,26.096,10.0
1994-03-28 17:02:01.180,3.1,"6 km N of Osmaneli, Turkey",40.417,30.024,10.0
1994-03-28 16:59:00.550,4.0,Western Turkey,40.395,29.975,19.9
1994-03-28 08:50:17.970,2.7,"2 km W of K?rka?aç, Turkey",39.111,27.637,10.0
1994-03-28 08:35:33.580,2.8,"12 km NE of Soma, Turkey",39.274,27.693,10.0
1994-03-28 07:11:02.000,2.7,"8 km SSW of Soma, Turkey",39.115,27.565,10.0
